Lease ID,Count,Timestamp,Date Created,Date Modified,Record ID#,Record Owner,Last Modified By
R13457309,1,1722582020,11-01-2023 03:14 AM,08-02-2024 02:14 AM,31161,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13457343,1,1722582020,11-02-2023 03:14 AM,08-02-2024 02:14 AM,31175,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13456348,1,1722582020,11-02-2023 03:14 AM,08-02-2024 02:14 AM,31178,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13463334,1,1722582020,11-02-2023 03:14 AM,08-02-2024 02:14 AM,31184,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13433428,1,1722582020,11-02-2023 03:14 AM,08-02-2024 02:14 AM,31202,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13462040,1,1722582020,11-02-2023 03:14 AM,08-02-2024 02:14 AM,31207,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13342230,1,1722582020,11-02-2023 03:14 AM,08-02-2024 02:14 AM,31209,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13456010,1,1722582020,11-02-2023 03:14 AM,08-02-2024 02:14 AM,31210,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13463335,1,1722582020,11-02-2023 03:14 AM,08-02-2024 02:14 AM,31217,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13420099,1,1722582020,11-03-2023 03:14 AM,08-02-2024 02:14 AM,31234,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13464597,1,1722582020,11-03-2023 03:14 AM,08-02-2024 02:14 AM,31238,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13375844,1,1722582020,11-03-2023 03:14 AM,08-02-2024 02:14 AM,31264,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13455004,1,1722582020,11-04-2023 03:13 AM,08-02-2024 02:14 AM,31283,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13463521,1,1722582020,11-04-2023 03:13 AM,08-02-2024 02:14 AM,31286,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13464529,1,1722582020,11-04-2023 03:13 AM,08-02-2024 02:14 AM,31287,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13375817,1,1722582020,11-04-2023 03:13 AM,08-02-2024 02:14 AM,31291,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13457303,1,1722582020,11-04-2023 03:13 AM,08-02-2024 02:14 AM,31297,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13393686,1,1722582020,11-04-2023 03:13 AM,08-02-2024 02:14 AM,31300,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13296690,1,1722582020,11-05-2023 02:14 AM,08-02-2024 02:14 AM,31302,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13457327,1,1722582020,11-05-2023 02:14 AM,08-02-2024 02:14 AM,31305,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13397386,1,1722582020,11-07-2023 02:14 AM,08-02-2024 02:14 AM,31321,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13397394,1,1722582020,11-07-2023 02:14 AM,08-02-2024 02:14 AM,31324,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13397395,1,1722582020,11-07-2023 02:14 AM,08-02-2024 02:14 AM,31339,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13397393,1,1722582020,11-07-2023 02:14 AM,08-02-2024 02:14 AM,31341,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13452883,1,1722582020,11-08-2023 02:23 AM,08-02-2024 02:14 AM,31362,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13463352,1,1722582020,11-09-2023 02:13 AM,08-02-2024 02:14 AM,31407,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13426590,1,1722582020,11-09-2023 02:13 AM,08-02-2024 02:14 AM,31408,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13420217,1,1722582020,11-09-2023 02:13 AM,08-02-2024 02:14 AM,31410,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13463514,1,1722582020,11-10-2023 02:14 AM,08-02-2024 02:14 AM,31449,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13462063,1,1722582020,11-10-2023 02:14 AM,08-02-2024 02:14 AM,31460,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13463325,1,1722582020,11-10-2023 02:14 AM,08-02-2024 02:14 AM,31476,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13465830,1,1722582020,11-10-2023 02:14 AM,08-02-2024 02:14 AM,31479,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13465849,1,1722582020,11-10-2023 02:14 AM,08-02-2024 02:14 AM,31480,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13452522,1,1722582020,11-10-2023 02:14 AM,08-02-2024 02:14 AM,31485,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13457410,1,1722582020,11-11-2023 02:14 AM,08-02-2024 02:14 AM,31488,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13465812,1,1722582020,11-11-2023 02:14 AM,08-02-2024 02:14 AM,31500,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13375815,1,1722582020,11-11-2023 02:14 AM,08-02-2024 02:14 AM,31509,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13455053,1,1722582020,11-11-2023 02:14 AM,08-02-2024 02:14 AM,31514,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13463328,1,1722582020,11-11-2023 02:14 AM,08-02-2024 02:14 AM,31515,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13445683,1,1722582020,11-11-2023 02:14 AM,08-02-2024 02:14 AM,31516,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13409887,1,1722582020,11-13-2023 02:13 AM,08-02-2024 02:14 AM,31539,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458660,1,1722582020,11-14-2023 12:14 AM,08-02-2024 02:14 AM,31560,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458839,1,1722582020,11-14-2023 12:14 AM,08-02-2024 02:14 AM,31562,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458821,1,1722582020,11-14-2023 12:14 AM,08-02-2024 02:14 AM,31564,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458857,1,1722582020,11-14-2023 12:14 AM,08-02-2024 02:14 AM,31572,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458848,1,1722582020,11-14-2023 12:14 AM,08-02-2024 02:14 AM,31576,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13465978,1,1722582020,11-14-2023 12:14 AM,08-02-2024 02:14 AM,31577,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458863,1,1722582020,11-14-2023 12:14 AM,08-02-2024 02:14 AM,31597,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13465898,1,1722582020,11-14-2023 12:14 AM,08-02-2024 02:14 AM,31602,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13465822,1,1722582020,11-14-2023 12:14 AM,08-02-2024 02:14 AM,31605,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13463338,1,1722582020,11-14-2023 12:14 AM,08-02-2024 02:14 AM,31653,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13465839,1,1722582020,11-15-2023 12:13 AM,08-02-2024 02:14 AM,31674,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13463307,1,1722582020,11-15-2023 12:13 AM,08-02-2024 02:14 AM,31676,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458656,1,1722582020,11-15-2023 12:13 AM,08-02-2024 02:14 AM,31680,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458659,1,1722582020,11-15-2023 02:13 AM,08-02-2024 02:14 AM,31706,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13457346,1,1722582020,11-15-2023 02:13 AM,08-02-2024 02:14 AM,31707,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13399856,1,1722582020,11-15-2023 02:13 AM,08-02-2024 02:14 AM,31727,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13463201,1,1722582020,11-15-2023 02:13 AM,08-02-2024 02:14 AM,31728,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13452859,1,1722582020,11-15-2023 02:13 AM,08-02-2024 02:14 AM,31730,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13463515,1,1722582020,11-16-2023 02:14 AM,08-02-2024 02:14 AM,31736,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13465973,1,1722582020,11-16-2023 02:14 AM,08-02-2024 02:14 AM,31745,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13465970,1,1722582020,11-16-2023 02:14 AM,08-02-2024 02:14 AM,31750,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13463520,1,1722582020,11-16-2023 02:14 AM,08-02-2024 02:14 AM,31779,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458673,1,1722582020,11-17-2023 02:14 AM,08-02-2024 02:14 AM,31801,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13465809,1,1722582020,11-17-2023 02:14 AM,08-02-2024 02:14 AM,31831,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458747,1,1722582020,11-17-2023 02:14 AM,08-02-2024 02:14 AM,31833,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13401093,1,1722582020,11-17-2023 02:14 AM,08-02-2024 02:14 AM,31845,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13456365,1,1722582020,11-17-2023 02:14 AM,08-02-2024 02:14 AM,31853,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13465974,1,1722582020,11-18-2023 02:13 AM,08-02-2024 02:14 AM,31864,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458674,1,1722582020,11-18-2023 02:13 AM,08-02-2024 02:14 AM,31877,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13465968,1,1722582020,11-18-2023 02:13 AM,08-02-2024 02:14 AM,31878,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13380371,1,1722582020,11-18-2023 02:13 AM,08-02-2024 02:14 AM,31882,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13329240,1,1722582020,11-18-2023 02:13 AM,08-02-2024 02:14 AM,31900,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13387811,1,1722582020,11-18-2023 02:13 AM,08-02-2024 02:14 AM,31904,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13380413,1,1722582020,11-18-2023 02:13 AM,08-02-2024 02:14 AM,31909,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13378211,1,1722582020,11-18-2023 02:13 AM,08-02-2024 02:14 AM,31912,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13380376,1,1722582020,11-19-2023 02:13 AM,08-02-2024 02:14 AM,31938,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13379518,1,1722582020,11-19-2023 02:13 AM,08-02-2024 02:14 AM,31953,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13463517,1,1722582020,11-21-2023 02:13 AM,08-02-2024 02:14 AM,31963,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13465967,1,1722582020,11-21-2023 02:13 AM,08-02-2024 02:14 AM,31979,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458676,1,1722582020,11-21-2023 02:13 AM,08-02-2024 02:14 AM,31980,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13465997,1,1722582020,11-21-2023 02:13 AM,08-02-2024 02:14 AM,31985,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458856,1,1722582020,11-22-2023 02:14 AM,08-02-2024 02:14 AM,32017,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13465840,1,1722582020,11-22-2023 02:14 AM,08-02-2024 02:14 AM,32019,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13380410,1,1722582020,11-22-2023 02:14 AM,08-02-2024 02:14 AM,32025,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13456034,1,1722582020,11-22-2023 02:14 AM,08-02-2024 02:14 AM,32026,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458864,1,1722582020,11-22-2023 02:14 AM,08-02-2024 02:14 AM,32028,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13465969,1,1722582020,11-22-2023 02:14 AM,08-02-2024 02:14 AM,32032,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13393702,1,1722582020,11-22-2023 02:14 AM,08-02-2024 02:14 AM,32037,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458719,1,1722582020,11-22-2023 02:14 AM,08-02-2024 02:14 AM,32043,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13463327,1,1722582020,11-22-2023 02:14 AM,08-02-2024 02:14 AM,32052,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13420102,1,1722582020,11-23-2023 02:14 AM,08-02-2024 02:14 AM,32081,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458707,1,1722582020,11-24-2023 02:14 AM,08-02-2024 02:14 AM,32090,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458657,1,1722582020,11-24-2023 02:14 AM,08-02-2024 02:14 AM,32094,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13380408,1,1722582020,11-25-2023 02:13 AM,08-02-2024 02:14 AM,32109,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13463310,1,1722582020,11-25-2023 02:13 AM,08-02-2024 02:14 AM,32113,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458801,1,1722582020,11-25-2023 02:13 AM,08-02-2024 02:14 AM,32116,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13465829,1,1722582020,11-26-2023 02:13 AM,08-02-2024 02:14 AM,32119,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458672,1,1722582020,11-27-2023 02:14 AM,08-02-2024 02:14 AM,32129,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13467071,1,1722582020,11-29-2023 02:24 AM,08-02-2024 02:14 AM,32134,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13467072,1,1722582020,11-29-2023 02:24 AM,08-02-2024 02:14 AM,32139,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13409886,1,1722582020,11-29-2023 02:24 AM,08-02-2024 02:14 AM,32143,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13456047,1,1722582020,11-29-2023 02:24 AM,08-02-2024 02:14 AM,32155,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13467055,1,1722582020,11-30-2023 02:14 AM,08-02-2024 02:14 AM,32210,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13465832,1,1722582020,11-30-2023 02:14 AM,08-02-2024 02:14 AM,32238,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13467052,1,1722582020,11-30-2023 02:14 AM,08-02-2024 02:14 AM,32242,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13467047,1,1722582020,12-01-2023 02:13 AM,08-02-2024 02:14 AM,32253,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13409888,1,1722582020,12-01-2023 02:13 AM,08-02-2024 02:14 AM,32277,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13375831,1,1722582020,12-01-2023 02:13 AM,08-02-2024 02:14 AM,32280,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13463316,1,1722582020,12-06-2023 12:13 AM,08-02-2024 02:14 AM,32287,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13451248,1,1722582020,12-06-2023 12:13 AM,08-02-2024 02:14 AM,32302,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458652,1,1722582020,12-06-2023 12:13 AM,08-02-2024 02:14 AM,32306,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13422771,1,1722582020,12-06-2023 12:13 AM,08-02-2024 02:14 AM,32307,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458728,1,1722582020,12-06-2023 12:13 AM,08-02-2024 02:14 AM,32313,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13384276,1,1722582020,12-06-2023 12:13 AM,08-02-2024 02:14 AM,32315,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13463507,1,1722582020,12-06-2023 12:13 AM,08-02-2024 02:14 AM,32323,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13332842,1,1722582020,12-06-2023 12:13 AM,08-02-2024 02:14 AM,32335,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13456094,1,1722582020,12-06-2023 12:13 AM,08-02-2024 02:14 AM,32342,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13384233,1,1722582020,12-06-2023 12:13 AM,08-02-2024 02:14 AM,32350,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13468355,1,1722582020,12-07-2023 01:14 AM,08-02-2024 02:14 AM,32380,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13468317,1,1722582020,12-07-2023 01:14 AM,08-02-2024 02:14 AM,32389,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13468353,1,1722582020,12-07-2023 01:14 AM,08-02-2024 02:14 AM,32396,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13468390,1,1722582020,12-07-2023 01:14 AM,08-02-2024 02:14 AM,32402,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458662,1,1722582020,12-07-2023 01:14 AM,08-02-2024 02:14 AM,32406,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13468388,1,1722582020,12-07-2023 01:14 AM,08-02-2024 02:14 AM,32411,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13468398,1,1722582020,12-07-2023 01:14 AM,08-02-2024 02:14 AM,32413,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13468393,1,1722582020,12-08-2023 01:14 AM,08-02-2024 02:14 AM,32415,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13463525,1,1722582020,12-08-2023 01:14 AM,08-02-2024 02:14 AM,32418,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13467051,1,1722582020,12-08-2023 01:14 AM,08-02-2024 02:14 AM,32428,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13468417,1,1722582020,12-08-2023 01:14 AM,08-02-2024 02:14 AM,32433,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13468002,1,1722582020,12-08-2023 01:14 AM,08-02-2024 02:14 AM,32435,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13468323,1,1722582020,12-08-2023 01:14 AM,08-02-2024 02:14 AM,32440,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13320982,1,1722582020,12-08-2023 01:14 AM,08-02-2024 02:14 AM,32452,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13468313,1,1722582020,12-08-2023 01:14 AM,08-02-2024 02:14 AM,32456,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13467043,1,1722582020,12-08-2023 01:14 AM,08-02-2024 02:14 AM,32458,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13468428,1,1722582020,12-10-2023 01:14 AM,08-02-2024 02:14 AM,32480,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13468329,1,1722582020,12-10-2023 01:14 AM,08-02-2024 02:14 AM,32483,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13468394,1,1722582020,12-10-2023 01:14 AM,08-02-2024 02:14 AM,32499,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458694,1,1722582020,12-10-2023 01:14 AM,08-02-2024 02:14 AM,32502,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13468413,1,1722582020,12-10-2023 01:14 AM,08-02-2024 02:14 AM,32505,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13393700,1,1722582020,12-10-2023 01:14 AM,08-02-2024 02:14 AM,32508,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458701,1,1722582020,12-10-2023 01:14 AM,08-02-2024 02:14 AM,32510,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13455052,1,1722582020,12-11-2023 01:14 AM,08-02-2024 02:14 AM,32529,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13468401,1,1722582020,12-12-2023 01:14 AM,08-02-2024 02:14 AM,32541,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13420498,1,1722582020,12-12-2023 01:14 AM,08-02-2024 02:14 AM,32542,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13449099,1,1722582020,12-12-2023 01:14 AM,08-02-2024 02:14 AM,32544,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13455045,1,1722582020,12-12-2023 01:14 AM,08-02-2024 02:14 AM,32550,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458669,1,1722582020,12-12-2023 01:14 AM,08-02-2024 02:14 AM,32559,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13456369,1,1722582020,12-12-2023 01:14 AM,08-02-2024 02:14 AM,32562,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458742,1,1722582020,12-13-2023 01:14 AM,08-02-2024 02:14 AM,32566,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13468338,1,1722582020,12-14-2023 01:14 AM,08-02-2024 02:14 AM,32600,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13468334,1,1722582020,12-14-2023 01:14 AM,08-02-2024 02:14 AM,32609,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13458711,1,1722582020,12-14-2023 01:14 AM,08-02-2024 02:14 AM,32617,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13468332,1,1722582020,12-14-2023 01:14 AM,08-02-2024 02:14 AM,32619,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13468429,1,1722582020,12-15-2023 01:14 AM,08-02-2024 02:14 AM,32641,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13402250,1,1722582020,12-15-2023 01:14 AM,08-02-2024 02:14 AM,32647,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13468384,1,1722582020,12-15-2023 01:14 AM,08-02-2024 02:14 AM,32653,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13468035,1,1722582020,12-15-2023 01:14 AM,08-02-2024 02:14 AM,32654,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13468333,1,1722582020,12-15-2023 01:14 AM,08-02-2024 02:14 AM,32657,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13391089,1,1722582020,12-16-2023 01:13 AM,08-02-2024 02:14 AM,32675,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13468022,1,1722582020,12-17-2023 01:13 AM,08-02-2024 02:14 AM,32695,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13467067,1,1722582020,12-19-2023 01:14 AM,08-02-2024 02:14 AM,32710,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13433510,1,1722582020,12-23-2023 12:14 AM,08-02-2024 02:14 AM,32736,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13469507,1,1722582020,12-23-2023 12:14 AM,08-02-2024 02:14 AM,32741,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13419045,1,1722582020,12-23-2023 12:14 AM,08-02-2024 02:14 AM,32751,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13469508,1,1722582020,12-23-2023 12:14 AM,08-02-2024 02:14 AM,32756,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13469315,1,1722582020,12-23-2023 12:14 AM,08-02-2024 02:14 AM,32760,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13469651,1,1722582020,12-23-2023 01:13 AM,08-02-2024 02:14 AM,32778,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13469396,1,1722582020,12-27-2023 01:14 AM,08-02-2024 02:14 AM,32800,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13465842,1,1722582020,12-27-2023 01:14 AM,08-02-2024 02:14 AM,32805,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13469715,1,1722582020,12-28-2023 01:14 AM,08-02-2024 02:14 AM,32807,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13431121,1,1722582020,12-28-2023 01:14 AM,08-02-2024 02:14 AM,32809,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13465972,1,1722582020,12-28-2023 01:14 AM,08-02-2024 02:14 AM,32810,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13457734,1,1722582020,12-28-2023 01:14 AM,08-02-2024 02:14 AM,32816,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13469711,1,1722582020,12-28-2023 01:14 AM,08-02-2024 02:14 AM,32817,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13457322,1,1722582020,12-28-2023 01:14 AM,08-02-2024 02:14 AM,32818,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13469646,1,1722582020,12-29-2023 01:13 AM,08-02-2024 02:14 AM,32821,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13344715,1,1722582020,12-29-2023 01:13 AM,08-02-2024 02:14 AM,32825,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13469383,1,1722582020,12-30-2023 01:13 AM,08-02-2024 02:14 AM,32849,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13455051,1,1722582020,01-01-2024 01:14 AM,08-02-2024 02:14 AM,32864,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13469660,1,1722582020,01-04-2024 01:14 AM,08-02-2024 02:14 AM,32883,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
